OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),DefaultData,ComplianceStatus,Outlier,BuildingAge,ParkingRatio,BuildingAreaRatio,EnergyUsePerArea,ElectricityIntensity,LargestUseRatio,GHGPerArea,LatitudeBand
122,2016,SPS-District K-12,K-12 School,98144.0,2,SOUTHEAST,47.57324,-122.29058,1.0,2,58933,0,58933,K-12 School,K-12 School,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Missing Data,,25,0.0,1.0,0.0,0.0,1.0304074118066278,0.000277603380109616,47.6
125,2016,SPS-District K-12,K-12 School,98108.0,2,GREATER DUWAMISH,47.56413,-122.31208,1.0,1,130862,0,130862,K-12 School,K-12 School,,,,,61.0,48.0,54.29999924,85.59999847,93.5,6456026.0,7300977.5,0.0,True,Error - Correct Default Data,,59,0.0,1.0,49.33461203405114,49.33461203405114,1.027387629716801,0.0018223777720040959,47.6
127,2016,SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,47.55478,-122.27596,1.0,3,59955,0,59955,K-12 School,K-12 School,,,,,93.0,27.20000076,29.20000076,78.69999695,83.0,1633399.375,1749171.25,0.0,True,Error - Correct Default Data,,27,0.0,1.0,27.243755733466767,27.243755733466767,1.0,0.0003415895254774414,47.6
130,2016,SPS-District K-12,K-12 School,98119.0,7,MAGNOLIA / QUEEN ANNE,47.63683,-122.35896,1.0,2,93218,0,93218,K-12 School,K-12 School,,,,,86.0,31.0,34.5,65.90000153,70.80000305,2887392.0,3216155.0,0.0,True,Error - Correct Default Data,,52,0.0,1.0,30.974618635885772,30.974618635885772,1.0,0.0009091591752665794,47.6
132,2016,NonResidential,Other,98115.0,4,NORTHEAST,47.67559,-122.31769,1.0,2,206934,0,206934,"Other, Parking",Other,Parking,0.0,,,,35.70000076,36.79999924,72.59999847,72.90000153,4253577.5,4384625.5,0.0,False,Compliant,,87,0.0,1.0,20.55523741869388,20.55523741869388,0.5757681193037394,0.0006455198275778751,47.7
136,2016,NonResidential,Hotel,98133.0,5,NORTHWEST,47.73141,-122.3458,1.0,4,51390,0,51390,"Hotel, Parking",Hotel,Parking,0.0,,,89.0,70.30000305,70.40000153,130.6999969,130.8999939,3611538.0,3616214.0,0.0,False,Compliant,,15,0.0,1.0,70.27705779334501,70.27705779334501,1.0,0.002476941039112668,47.7
137,2016,SPS-District K-12,K-12 School,98133.0,5,NORTHWEST,47.72463,-122.35315,1.0,2,131013,0,131013,K-12 School,K-12 School,,,,,88.0,29.5,32.5,59.09999847,62.90000153,3894584.5,4290831.5,0.0,True,Error - Correct Default Data,,53,0.0,1.0,29.726702693625825,29.726702693625825,1.0068390159755138,0.0009534931648004397,47.7
138,2016,SPS-District K-12,K-12 School,98133.0,5,NORTHWEST,47.7257,-122.33684,1.0,1,245587,0,245587,K-12 School,K-12 School,,,,,92.0,47.90000153,52.40000153,83.69999695,89.09999847,11765682.0,12870916.0,0.0,False,Compliant,,57,0.0,1.0,47.90840720396438,47.90840720396438,1.0,0.0018068138785847785,47.7
139,2016,NonResidential,Hotel,98133.0,5,NORTHWEST,47.72551,-122.3423,1.0,3,69138,0,69138,Hotel,Hotel,,,,,78.0,45.90000153,47.09999847,101.5999985,104.6999969,3242458.0,3323400.5,0.0,False,Compliant,,14,0.0,1.0,46.89834823107408,46.89834823107408,1.0212762880037027,0.0012875697879603113,47.7
140,2016,SPS-District K-12,K-12 School,98103.0,6,LAKE UNION,47.65464,-122.34912,1.0,3,66588,0,66588,K-12 School,K-12 School,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Missing Data,,25,0.0,1.0,0.0,0.0,1.0,0.0002203099657595963,47.7
144,2016,NonResidential,Hotel,98104.0,7,DOWNTOWN,47.6048,-122.3368,1.0,5,190980,0,190980,"Hotel, Parking",Hotel,Parking,19051.0,,,98.0,34.09999847,34.09999847,84.0,84.0,6505995.0,6505995.0,0.0,False,Compliant,,112,0.0,1.0,34.06636820609488,34.06636820609488,1.0,0.000745575452927008,47.6
145,2016,Nonresidential COS,Other,98111.0,7,DOWNTOWN,47.60804,-122.3367,1.0,6,284100,0,284100,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,,,,,,77.19999695,78.40000153,192.5,192.0,14641502.0,14881950.0,4311136.0,False,Compliant,,18,0.0,1.0,51.536437873988035,51.536437873988035,0.6678986272439282,0.001510454065469905,47.6
148,2016,SPS-District K-12,K-12 School,98107.0,6,Ballard,47.6706,-122.36225,1.0,2,55513,0,55513,K-12 School,K-12 School,,,,,93.0,25.60000038,27.10000038,80.40000153,85.0,1513570.75,1598852.625,0.0,True,Error - Correct Default Data,,25,0.0,1.0,27.265158611496407,27.265158611496407,1.0645614540738206,0.00019004557491038136,47.7
167,2016,NonResidential,Other,98104.0,2,DOWNTOWN,47.59809,-122.32283,1.0,4,72820,13820,59000,Museum,Museum,,,,,,34.70000076,36.09999847,83.69999695,85.19999695,2010454.625,2095175.25,0.0,False,Compliant,,106,0.1897830266410327,0.8102169733589674,27.608550192254874,27.608550192254874,0.7964844822850865,0.0006352650370777259,47.6
168,2016,NonResidential,Hotel,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62614,-122.3467,1.0,4,162222,14200,148022,"Hotel, Parking",Hotel,Parking,32692.0,,,76.0,69.90000153,70.5,150.5,151.1999969,7946961.0,8016521.0,0.0,False,Compliant,,20,0.08753436648543354,0.9124656335145664,48.98818286052447,48.98818286052447,0.700903699868082,0.0014079471341741565,47.6
169,2016,SPS-District K-12,K-12 School,98144.0,2,SOUTHEAST,47.57589,-122.29365,1.0,4,289588,0,289588,K-12 School,K-12 School,,,,,90.0,30.5,33.0,78.5,82.30000305,8819852.0,9542598.0,0.0,True,Error - Correct Default Data,,26,0.0,1.0,30.456552067074604,30.456552067074604,1.0,0.0005899415721645925,47.6
170,2016,NonResidential,University,98122.0,3,EAST,47.61495,-122.32177,1.0,3,63330,0,63330,College/University,College/University,,,,,,47.20000076,50.70000076,111.1999969,116.0,3059758.0,3284214.5,0.0,False,Compliant,,101,0.0,1.0,48.3145112900679,48.3145112900679,1.0235275540817939,0.001173693352281699,47.6
172,2016,Campus,University,98106.0,1,DELRIDGE,47.547,-122.35307,27.0,2,441071,0,441071,College/University,College/University,,,,,,79.30000305,85.19999695,192.8000031,202.6000061,38301744.0,41151732.0,0.0,False,Compliant,,46,0.0,1.0,86.83804648231236,86.83804648231236,1.095061792772592,0.001963924175472883,47.5
175,2016,SPS-District K-12,K-12 School,98122.0,3,CENTRAL,47.60598,-122.30156,1.0,3,254523,0,254523,K-12 School,K-12 School,,,,,60.0,53.29999924,58.20000076,120.3000031,126.3000031,13567774.0,14810159.0,0.0,True,Error - Correct Default Data,,8,0.0,1.0,53.30667169568173,53.30667169568173,1.0,0.0014108351701025055,47.6
176,2016,SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,47.51482,-122.25864,1.0,3,78804,0,78804,K-12 School,K-12 School,,,,,92.0,31.70000076,34.0,76.90000153,79.30000305,2499140.0,2677620.75,0.0,True,Error - Correct Default Data,,15,0.0,1.0,31.713364803817065,31.713364803817065,1.0,0.000721029389371098,47.5
177,2016,SPS-District K-12,K-12 School,98122.0,3,CENTRAL,47.61224,-122.29087,1.0,3,66994,0,66994,K-12 School,K-12 School,,,,,79.0,35.40000153,38.5,94.09999847,99.59999847,2371304.5,2579774.5,0.0,True,Error - Correct Default Data,,14,0.0,1.0,35.39577424844016,35.39577424844016,1.0,0.0006230408693315819,47.6
178,2016,SPS-District K-12,K-12 School,98118.0,2,GREATER DUWAMISH,47.52915,-122.28904,1.0,3,98357,0,98357,K-12 School,K-12 School,,,,,88.0,35.09999847,38.5,77.80000305,81.30000305,3456131.5,3783580.25,0.0,True,Error - Correct Default Data,,16,0.0,1.0,35.13864290289456,35.13864290289456,1.0,0.0009622090954380471,47.5
179,2016,NonResidential,Small- and Mid-Sized Office,98118.0,2,GREATER DUWAMISH,47.53827,-122.28406,1.0,1,54765,0,54765,"Office, Other",Office,Other,25000.0,,,,83.80000305,88.69999695,234.8999939,243.5,4253369.5,4503671.5,0.0,False,Compliant,,58,0.0,1.0,77.665835844061,77.665835844061,0.4704647128640555,0.001117684652606592,47.5
180,2016,NonResidential,Other,98118.0,2,GREATER DUWAMISH,47.53722,-122.284,1.0,5,89821,0,89821,"Food Service, Office, Other - Lodging/Residential",Other - Lodging/Residential,Office,37938.0,Food Service,4579.0,,21.89999962,25.0,24.60000038,27.89999962,1950092.5,2220796.5,0.0,False,Compliant,,7,0.0,1.0,21.71087496242527,21.71087496242527,0.5175070417831019,0.0011184466884136225,47.5
182,2016,NonResidential,University,98119.0,7,MAGNOLIA / QUEEN ANNE,47.65147,-122.36122,1.0,2,52611,0,52611,College/University,College/University,,,,,,78.30000305,83.40000153,180.6999969,186.1000061,4116871.5,4390158.0,0.0,False,Compliant,,36,0.0,1.0,78.25115470148828,78.25115470148828,1.0,0.0019817148505065483,47.7
183,2016,NonResidential,Residence Hall,98119.0,7,MAGNOLIA / QUEEN ANNE,47.65068,-122.36331,1.0,4,139600,37500,102100,Residence Hall/Dormitory,Residence Hall/Dormitory,,,,,89.0,32.79999924,35.40000153,70.19999695,74.69999695,4448582.5,4800620.5,0.0,False,Compliant,,15,0.2686246418338109,0.7313753581661891,31.866636819484242,31.866636819484242,0.9707736389684813,0.0009268624641833809,47.7
185,2016,SPS-District K-12,K-12 School,98125.0,5,NORTH,47.70763,-122.29453,1.0,2,236758,0,236758,"K-12 School, Parking",K-12 School,Parking,0.0,,,96.0,35.0,38.90000153,78.69999695,84.40000153,8355988.5,9287467.0,0.0,False,Compliant,,5,0.0,1.0,35.293373402377114,35.293373402377114,1.0075689100262715,0.0009409608123062367,47.7
187,2016,NonResidential,Other,98122.0,3,CENTRAL,47.60462,-122.31549,3.0,6,250981,0,250981,"Courthouse, Other",Other,Courthouse,78357.0,,,,60.5,65.69999695,145.6000061,151.8000031,13071700.0,14196194.0,4336524.5,False,Compliant,,45,0.0,1.0,52.082428550368356,52.082428550368356,0.5481092194229842,0.001682956080340743,47.6
189,2016,SPS-District K-12,K-12 School,98117.0,6,NORTHWEST,47.68725,-122.35996,1.0,3,62526,0,62526,K-12 School,K-12 School,,,,,96.0,31.79999924,35.09999847,70.59999847,75.30000305,1986094.875,2192411.0,0.0,True,Error - Correct Default Data,,14,0.0,1.0,31.764304049515403,31.764304049515403,1.0,0.0008647602597319516,47.7
190,2016,NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER DUWAMISH,47.536,-122.31768,1.0,3,64015,0,64015,"Non-Refrigerated Warehouse, Office, Other - Services",Office,Non-Refrigerated Warehouse,15000.0,Other - Services,9015.0,21.0,60.0,62.5,165.8000031,168.3999939,3242077.75,3375016.25,0.0,False,Compliant,,9,0.0,1.0,50.645594782472855,50.645594782472855,0.46864016246192297,0.0007745059751620714,47.5
194,2016,NonResidential,Retail Store,98125.0,5,NORTH,47.70759,-122.3255,1.0,1,530039,0,530039,"Restaurant, Retail Store",Retail Store,Restaurant,24936.0,,,98.0,52.29999924,54.29999924,118.9000015,121.0,27717034.0,28763498.0,0.0,False,Compliant,,65,0.0,1.0,52.29244263157994,52.29244263157994,0.9529544052418785,0.0013649372970668196,47.7
197,2016,NonResidential,Retail Store,98125.0,5,NORTH,47.70619,-122.32586,1.0,4,124342,0,124342,Retail Store,Retail Store,,,,,76.0,71.90000153,71.59999847,223.6999969,222.1000061,8765978.0,8729918.0,0.0,False,Compliant,,51,0.0,1.0,70.49893036946486,70.49893036946486,0.9811648517797688,0.0005332068005983497,47.7
200,2016,NonResidential,Other,98133.0,5,NORTHWEST,47.70956,-122.3345,1.0,3,55442,0,55442,"Financial Office, Medical Office, Parking",Financial Office,Parking,15385.0,Medical Office,8644.0,72.0,85.59999847,88.90000153,194.1000061,197.6000061,3191228.25,3313397.0,0.0,False,Compliant,,20,0.0,1.0,57.55976065077017,57.55976065077017,0.5165037336315429,0.0015096857977706431,47.7
205,2016,SPS-District K-12,K-12 School,98117.0,6,BALLARD,47.67661,-122.37489,1.0,2,242795,0,242795,K-12 School,K-12 School,,,,,80.0,37.70000076,40.0,107.3000031,112.3000031,9157150.0,9708318.0,0.0,True,Error - Correct Default Data,,17,0.0,1.0,37.71556251158385,37.71556251158385,1.0,0.0005095244959739698,47.7
209,2016,NonResidential,Self-Storage Facility,98122.0,3,EAST,47.61233,-122.3171,1.0,5,84870,0,84870,Self-Storage Facility,Self-Storage Facility,,,,,,16.20000076,18.89999962,28.79999924,31.70000076,1381590.125,1617801.25,0.0,False,Compliant,,106,0.0,1.0,16.27889860963827,16.27889860963827,1.0076705549664193,0.0006022151525863085,47.6
211,2016,Campus,University,98103.0,5,NORTHWEST,47.69936,-122.33401,11.0,2,694072,111625,582447,College/University,College/University,,,,,,53.79999924,56.09999847,161.1999969,167.0,35891484.0,37410800.0,0.0,False,Compliant,,46,0.16082625433672587,0.8391737456632741,51.711470856049516,51.711470856049516,0.9614780599130925,0.000522741156537074,47.7
212,2016,SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,47.54632,-122.28198,1.0,2,173185,0,173185,K-12 School,K-12 School,,,,,79.0,35.40000153,40.59999847,58.90000153,64.90000153,6127771.5,7034167.5,0.0,True,Error - Correct Default Data,,64,0.0,1.0,35.382807402488666,35.382807402488666,1.0,0.0013994283569593211,47.5
214,2016,SPS-District K-12,K-12 School,98106.0,1,DELRIDGE,47.54862,-122.36214,1.0,1,145341,0,145341,K-12 School,K-12 School,,,,,75.0,39.5,45.59999847,69.5,77.19999695,5499097.0,6337972.0,0.0,True,Error - Correct Default Data,,53,0.0,1.0,37.83582746781706,37.83582746781706,0.9568463131532052,0.0014174252275682704,47.5
215,2016,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.55152,-122.31869,1.0,4,114297,0,114297,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,,,61.0,18.39999962,21.10000038,36.0,39.70000076,2100097.75,2415462.5,0.0,False,Compliant,,112,0.0,1.0,18.374040875963498,18.374040875963498,1.0,0.0006075400054244643,47.6
216,2016,SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,47.52407,-122.26586,1.0,2,184125,0,184125,K-12 School,K-12 School,,,,,86.0,47.79999924,54.70000076,84.19999695,92.30000305,8800292.0,10067991.0,0.0,True,Error - Correct Default Data,,56,0.0,1.0,47.795204344874406,47.795204344874406,1.0,0.0017866666666666669,47.5
217,2016,SPS-District K-12,K-12 School,98117.0,6,BALLARD,47.69675,-122.3776,1.0,1,160270,0,160270,K-12 School,K-12 School,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Missing Data,,57,0.0,1.0,0.0,0.0,1.0,0.0014312098334061272,47.7
220,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.55901,-122.33328,1.0,1,234144,0,234144,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,,,87.0,28.79999924,33.59999847,42.0,47.09999847,6744317.0,7874958.5,0.0,False,Compliant,,79,0.0,1.0,28.804141895585623,28.804141895585623,1.0,0.0012702866611999453,47.6
223,2016,NonResidential,Retail Store,98126.0,1,DELRIDGE,47.52254,-122.36627,1.0,1,64984,0,64984,Retail Store,Retail Store,,,,,72.0,45.0,46.09999847,130.6999969,130.6999969,2944296.25,3016373.5,0.0,False,Compliant,,50,0.0,1.0,45.308018127539086,45.308018127539086,1.0067862858549796,0.0005505970700480119,47.5
225,2016,SPS-District K-12,K-12 School,98126.0,1,DELRIDGE,47.52915,-122.36511,1.0,2,367884,0,367884,K-12 School,K-12 School,,,,,97.0,33.29999924,36.09999847,81.59999847,85.90000153,12265516.0,13279344.0,0.0,False,Compliant,,6,0.0,1.0,33.34071609529091,33.34071609529091,1.0,0.0007416740059366541,47.5
226,2016,SPS-District K-12,K-12 School,98126.0,1,DELRIDGE,47.51778,-122.37074,1.0,1,46797,0,46797,K-12 School,K-12 School,,,,,86.0,44.40000153,50.90000153,82.19999695,91.5,2075891.0,2380144.5,0.0,True,Error - Correct Default Data,,58,0.0,1.0,44.35948885612326,44.35948885612326,1.0,0.0015699724341303929,47.5
227,2016,SPS-District K-12,K-12 School,98144.0,3,CENTRAL,47.59796,-122.30415,1.0,3,136188,0,136188,K-12 School,K-12 School,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Missing Data,,53,0.0,1.0,0.0,0.0,1.0,0.0012548829559138838,47.6
228,2016,NonResidential,Other,98117.0,6,BALLARD,47.67767,-122.39631,1.0,3,56000,0,56000,Other,Other,,,,,,33.09999847,37.29999924,66.19999695,70.69999695,1851260.5,2088978.125,0.0,False,Compliant,,43,0.0,1.0,33.05822321428571,33.05822321428571,1.0,0.0010596428571428573,47.7
229,2016,SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,47.54174,-122.27691,1.0,2,67371,0,67371,K-12 School,K-12 School,,,,,92.0,31.60000038,33.59999847,78.0,80.09999847,2128459.0,2260359.75,0.0,True,Error - Correct Default Data,,12,0.0,1.0,31.593103857742946,31.593103857742946,1.0,0.0006881299075269775,47.5
230,2016,NonResidential,Self-Storage Facility,98126.0,1,SOUTHWEST,47.54508,-122.37737,1.0,2,52088,0,52088,Self-Storage Facility,Self-Storage Facility,,,,,,26.39999962,30.29999924,48.79999924,53.70000076,1377519.5,1576122.875,0.0,False,Compliant,,47,0.0,1.0,26.44600483796652,26.44600483796652,1.0,0.000940523729073875,47.5
231,2016,SPS-District K-12,K-12 School,98103.0,4,LAKE UNION,47.65708,-122.33803,1.0,3,127776,0,127776,K-12 School,K-12 School,,,,,75.0,37.20000076,39.09999847,100.0,103.5,4748137.0,4998584.5,0.0,True,Error - Correct Default Data,,6,0.0,1.0,37.159850050087655,37.159850050087655,1.0,0.0006267217630853995,47.7
232,2016,NonResidential,Hotel,98109.0,3,LAKE UNION,47.62972,-122.32906,1.0,5,123920,30000,93920,"Hotel, Parking, Swimming Pool",Hotel,Parking,30000.0,Swimming Pool,0.0,79.0,75.59999847,78.09999847,148.1999969,152.1999969,9373179.0,9676783.0,0.0,False,Compliant,,18,0.2420916720464816,0.7579083279535184,75.63895255003227,75.63895255003227,1.0,0.0024983860555196904,47.6
234,2016,Nonresidential COS,Warehouse,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62591,-122.34084,1.0,2,50292,0,50292,"Non-Refrigerated Warehouse, Office, Other - Services, Residence Hall/Dormitory",Non-Refrigerated Warehouse,Residence Hall/Dormitory,5000.0,Office,4730.0,,8.0,8.0,25.10000038,25.10000038,430473.6875,430473.6875,0.0,False,Compliant,,90,0.0,1.0,8.559486349717648,8.559486349717648,0.8419828203292771,5.965163445478406e-05,47.6
235,2016,NonResidential,Hotel,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62782,-122.34045,1.0,7,207656,54341,153315,Hotel,Hotel,,,,,76.0,78.90000153,83.0,164.5,171.3999939,11171988.0,11754087.0,0.0,False,Compliant,,18,0.2616875987209616,0.7383124012790384,53.80045845051431,53.80045845051431,0.6818536425626999,0.0016284624571406559,47.6
237,2016,SPS-District K-12,K-12 School,98117.0,6,BALLARD,47.68359,-122.37308,1.0,2,67235,0,67235,K-12 School,K-12 School,,,,,89.0,34.0,36.29999924,84.30000305,86.80000305,2284133.75,2443194.0,0.0,True,Error - Correct Default Data,,17,0.0,1.0,33.97239161151186,33.97239161151186,1.0,0.0007305718747676061,47.7
238,2016,Nonresidential COS,Small- and Mid-Sized Office,98103.0,5,NORTHWEST,47.70044,-122.34136,1.0,2,91130,0,91130,"Data Center, Distribution Center, Office, Other, Parking",Office,Distribution Center,32881.0,Parking,11850.0,,100.5,106.0999985,262.7000122,272.2000122,9472358.0,10005492.0,0.0,False,Compliant,,59,0.0,1.0,103.94335564578076,103.94335564578076,0.6361022714803028,0.0019287830571710744,47.7
239,2016,SPS-District K-12,K-12 School,98136.0,1,SOUTHWEST,47.54025,-122.3885,1.0,3,58118,0,58118,K-12 School,K-12 School,,,,,97.0,23.79999924,25.70000076,66.09999847,69.59999847,1407277.25,1519074.75,0.0,True,Error - Correct Default Data,,25,0.0,1.0,24.21413761657318,24.21413761657318,1.0154169104236208,0.00036632368629340307,47.5
241,2016,NonResidential,Hotel,98133.0,5,NORTHWEST,47.70916,-122.33216,1.0,4,64893,0,64893,Hotel,Hotel,,,,,70.0,95.5,95.69999695,184.6999969,185.3999939,6197825.0,6211749.5,0.0,False,Compliant,,48,0.0,1.0,95.50837532553588,95.50837532553588,1.0,0.00320928297351024,47.7
242,2016,SPS-District K-12,K-12 School,98115.0,5,NORTH,47.69823,-122.32126,1.0,2,52792,0,52792,K-12 School,K-12 School,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Missing Data,,27,0.0,1.0,0.0,0.0,1.0509168055766025,0.0,47.7
243,2016,SPS-District K-12,K-12 School,98108.0,2,GREATER DUWAMISH,47.53809,-122.29591,1.0,1,70762,0,70762,K-12 School,K-12 School,,,,,87.0,51.0,58.5,68.0,76.5,3606416.0,4138032.75,0.0,True,Error - Correct Default Data,,91,0.0,1.0,50.965433424719485,50.965433424719485,1.0,0.0023865916734970745,47.5
244,2016,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60105,-122.33518,1.0,3,44558,0,44558,"Office, Restaurant, Self-Storage Facility",Office,Self-Storage Facility,7672.0,Restaurant,2470.0,78.0,37.59999847,38.59999847,101.3000031,103.6999969,1677002.25,1722053.0,0.0,False,Compliant,,116,0.0,1.0,37.63638964944567,37.63638964944567,0.7723865523587234,0.0006344539701063781,47.6
245,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.59544,-122.33159,1.0,6,1585960,327680,1258280,"Other - Entertainment/Public Assembly, Parking",Other - Entertainment/Public Assembly,Parking,0.0,,,,37.70000076,39.20000076,104.6999969,106.3000031,59757440.0,62160304.0,0.0,False,Compliant,,17,0.20661302933239173,0.7933869706676082,37.67903351913037,37.67903351913037,1.0,0.0005628326061186916,47.6
247,2016,Nonresidential COS,Distribution Center,98134.0,2,GREATER DUWAMISH,47.57199,-122.32811,1.0,2,179161,0,179161,"Data Center, Distribution Center, Office, Other",Distribution Center,Office,37321.0,Other,25543.0,,52.20000076,56.29999924,156.3000031,167.6000061,9436408.0,10168523.0,0.0,False,Compliant,,92,0.0,1.0,52.66998956246058,52.66998956246058,0.65570073844196,0.0005382309766076323,47.6
248,2016,Nonresidential COS,Warehouse,98134.0,2,GREATER DUWAMISH,47.57199,-122.32811,1.0,2,58640,0,58640,"Non-Refrigerated Warehouse, Office, Other, Other - Services",Non-Refrigerated Warehouse,Other - Services,16735.0,Office,11533.0,,55.90000153,61.5,175.3999939,193.1999969,3928695.25,4327563.5,0.0,False,Compliant,,51,0.0,1.0,66.996849420191,66.996849420191,0.6962994542974079,0.000467087312414734,47.6
